x,y,clase
0.45412307210664543,0.5956316862807747,C1
0.45274569860919545,0.5953863132138091,C1
0.4557955189851032,0.5940277295046501,C1
0.4420774272693815,0.6017043112321131,C1
0.44420091919398047,0.6047256574733488,C1
0.4411880703120414,0.6084744406190574,C1
0.43311058812755127,0.6126088272673056,C1
0.42776923092764246,0.6052925630144205,C1
0.427572381106572,0.6061336248966607,C1
0.4397473078589974,0.6067369990417709,C1
0.43215784421445297,0.5992505711817674,C1
0.4157254664741825,0.6070538067378991,C1
0.41878193178238693,0.6064053879193241,C1
0.41416780664716885,0.6068048613050956,C1
0.4077660097932086,0.6064350223202586,C1
0.40873995745623215,0.6000530040765213,C1
0.4083258290356567,0.593621462180744,C1
0.4170305635917014,0.5951034862939616,C1
0.4056619078946664,0.5910130944918841,C1
0.40335885380006975,0.5750282721014081,C1
0.40154587520217183,0.5879373698946603,C1
0.40572820326195086,0.5891106656150299,C1
0.39470656555223704,0.5780717293008952,C1
0.3946279532557413,0.5743194399139554,C1
0.39502311407334456,0.5650928419502104,C1
0.40145931132782187,0.5510908699047558,C1
0.3931117020935871,0.5603932734740054,C1
0.38701265246437677,0.5383715097376437,C1
0.39820217299717553,0.541093557855993,C1
0.4014549716577902,0.5226885043010266,C1
0.39025347841700975,0.515149586826214,C1
0.40166026926228043,0.524411924885331,C1
0.4023351086740952,0.5088195733915096,C1
0.40032950083251484,0.4941884122643042,C1
0.40590900248825396,0.49881849243251963,C1
0.4085865178693997,0.48820110661716243,C1
0.40790186343776774,0.48150829003988466,C1
0.4137048570958723,0.4793211511942989,C1
0.4070796972633465,0.4786317638094401,C1
0.4060944661057235,0.4651406873446517,C1
0.4229707640087969,0.46504331444116015,C1
0.4158416284774545,0.46054555544875847,C1
0.4241075729720222,0.4566034818054549,C1
0.4279699123882572,0.45311884742543507,C1
0.43004032131003883,0.45271292587384176,C1
0.4440135717311767,0.44930120388091077,C1
0.4503228833121904,0.4566537532293908,C1
0.45582475592020905,0.44585683909146107,C1
0.462277548358914,0.44403861094860636,C1
0.4783803247758655,0.45270069825201814,C1
0.48346267964448875,0.439167184148135,C1
0.49031127634625016,0.45270186716401445,C1
0.47531983683994883,0.44695662746324455,C1
0.4937505896125016,0.4633243811063074,C1
0.48424397085008863,0.4584919294765508,C1
0.4944421855122783,0.4675787108704869,C1
0.5151083790055252,0.46053928287279006,C1
0.5180801382110549,0.48048067004575756,C1
0.5209100323534024,0.4616022485466115,C1
0.5237021575105231,0.48372950785305197,C1
0.5292065679765823,0.48103886795581724,C1
0.5341453999429538,0.4838984651821974,C1
0.5411421160892005,0.48609006742080324,C1
0.5305444642030698,0.5029529903282226,C1
0.54304855390249,0.49545414489862444,C1
0.5400405046183171,0.5037424400545063,C1
0.5435532725843506,0.5152067677711505,C1
0.546581942385455,0.5246307505081002,C1
0.5486532688000713,0.5297628317200972,C1
0.546558709159417,0.5199350598982699,C1
0.5377272298559147,0.5419586444000292,C1
0.5516359404683848,0.5477988812603773,C1
