x,y,clase
0.3836185351257755,0.9510158870170023,C1
0.3986168899625534,0.9691369965655553,C1
0.3992112175567435,0.9893902471528323,C1
0.362992996639905,0.9197116175980407,C1
0.4157837413036315,0.9513448878683616,C1
0.41816476919188345,0.9113147298019744,C1
0.3977926299297413,0.944078083766196,C1
0.42008845752698765,0.9137686456153619,C1
0.40799563326109567,0.9685891993663387,C1
0.3798884709333682,0.8939208482785317,C1
0.35334106022186945,0.8807613365823156,C1
0.3460015912135099,0.8397288247079788,C1
0.37973225557463747,0.919541558425437,C1
0.32019702940346295,0.8657386339657125,C1
0.3340242712759328,0.8410405111240397,C1
0.29429882892916875,0.8432697461741551,C1
0.29194109687944875,0.8622143077886285,C1
0.3086084635858662,0.8311336826604648,C1
0.2976042263338677,0.8145725676699108,C1
0.26783067529932036,0.8516582326096016,C1
0.3039174457013662,0.7909617935771971,C1
0.24917856327079213,0.7475215688001051,C1
0.25093470728094036,0.7508093122305789,C1
0.27518260011981244,0.7254120390969013,C1
0.3033412559847245,0.6898371003353035,C1
0.34218917020690454,0.7172746235454274,C1
0.2566512635637208,0.7043899937897738,C1
0.3184648614976896,0.6890931130168848,C1
0.37132593024141775,0.7122918662508794,C1
0.36624862056262314,0.6735489617262743,C1
0.3695485457237637,0.6866968951531452,C1
0.4128979150510805,0.6627143668813972,C1
0.4342975309011854,0.6942020843731747,C1
0.5030688821273379,0.6262614433224795,C1
0.5162072944395396,0.6450135331687515,C1
0.4652400303521646,0.6510791893150315,C1
0.5327938280631889,0.611543064125928,C1
0.4761216426894211,0.5537863810724897,C1
0.4942012518429905,0.5528594417128803,C1
0.48492149961494685,0.5446027177268287,C1
0.4460769027901648,0.5466999200218676,C1
0.4683941881962782,0.5660273442572386,C1
0.3950827441225327,0.5773953860350648,C1
0.41976961868411666,0.5330266607687333,C1
0.4006576557112928,0.5370581645467393,C1
0.3805369583558051,0.49328460244365296,C1
0.37617668300051793,0.5121107576192374,C1
0.3174043873643823,0.5251290938359616,C1
0.24354691793467953,0.4870305542109579,C1
0.32395805506868774,0.4816292225802123,C1
0.2702872518665839,0.5280657517599092,C1
0.26348267914614054,0.43820126298463863,C1
0.25177942158653777,0.44100331913948654,C1
0.2444640299497794,0.3941072397748496,C1
0.2540166236400213,0.4397915843354732,C1
0.3113256945337883,0.38654365550544423,C1
0.3457593518990894,0.4614523427216718,C1
0.33837434986805176,0.3965729734061748,C1
0.37639219571716137,0.3917025870127432,C1
0.43318894499767174,0.4207284393202173,C1
0.41041344423802123,0.4499206885259778,C1
0.3946761213470638,0.3815124907350119,C1
0.43391318176982496,0.380434052555719,C1
0.4229988841121205,0.35334312745043267,C1
0.46293688532441185,0.39842076756251477,C1
0.43457062182661665,0.3732424689029208,C1
0.42619658515350606,0.3755490053677176,C1
0.49128507382090963,0.3220129217553088,C1
0.47104443150475483,0.34436839105810546,C1
0.4812679523360659,0.3890390354092016,C1
0.4482370840882244,0.3034058140118804,C1
0.4282564573485633,0.3389133511237138,C1
0.48882185807170914,0.30324446645157177,C1
0.4913651048849585,0.3564921477901413,C1
0.4440249103101029,0.3688428951583672,C1
0.48501484344936985,0.33118824300148425,C1
0.39632397573165806,0.28909081550469434,C1
0.359953898305879,0.23218679276341192,C1
0.2989783251277978,0.22577835608222388,C1
0.3039446460766646,0.28574851561458237,C1
0.28222482006155775,0.2640524395713502,C1
0.2768381369085146,0.2670413641027026,C1
0.20598085798844337,0.1885144788390449,C1
0.24998240402166252,0.19139526056544706,C1
0.27087087492792983,0.18703009083778946,C1
0.278228724868483,0.23150417087725383,C1
0.26154928068106953,0.2247697163044342,C1
0.3509627826393617,0.21638909361334863,C1
0.38031151944150704,0.17608388327657826,C1
0.3339152403621463,0.21923270717982152,C1
0.39333756990177327,0.192189454442596,C1
0.3947998014648067,0.2036727799358286,C1
0.46234645070354113,0.207547327904446,C1
0.45795362885097124,0.1477765125176246,C1
0.4857268337818216,0.16330869757118646,C1
0.48607530305667607,0.1300114460272435,C1
0.531675667808078,0.11822504680361354,C1
